"project","day","month","year","tow.id","species","zone","tow.number","crab.number","sex","carapace.width","abdomen.width","chela.height","shell.condition","shell.condition.mossy","gonad.colour","egg.colour","eggs.remaining","tag.number","missing.legs","durometer","weight","comment"
"scs",30,8,2003,"GP030",2526,"12",12,26,2,19.24,7.19,,1," ",1,,,"","**********",,,""
"scs",30,8,2003,"GP030",2526,"12",12,27,2,24.97,9.33,,1," ",1,,,"","**********",,,""
"scs",30,8,2003,"GP030",2526,"12",12,28,2,22.28,8.4,,1," ",1,,,"","**********",,,""
"scs",30,8,2003,"GP030",2526,"12",12,29,2,29.24,12.34,,1," ",1,,,"","**********",,,""
"scs",30,8,2003,"GP030",2526,"12",12,30,2,22.42,9.64,,1," ",1,,,"","**********",,,""
"scs",30,8,2003,"GP030",2526,"12",12,31,2,20.56,7.21,,1," ",1,,,"","**********",,,""
"scs",30,8,2003,"GP030",2526,"12",12,32,2,17.28,6.41,,1," ",1,,,"","**********",,,""
"scs",30,8,2003,"GP030",2526,"12",12,33,2,25.37,8.86,,1," ",1,,,"","**********",,,""
"scs",30,8,2003,"GP030",2526,"12",12,34,2,23.89,9.6,,1," ",1,,,"","**********",,,""
"scs",30,8,2003,"GP030",2526,"12",12,35,2,29.67,11.18,,1," ",1,,,"","**********",,,""
"scs",30,8,2003,"GP030",2526,"12",12,36,2,27.91,10.84,,1," ",1,,,"","**********",,,""
"scs",30,8,2003,"GP030",2526,"12",12,37,2,19.37,7.05,,1," ",1,,,"","**********",,,""
"scs",30,8,2003,"GP030",2526,"12",12,38,2,31.21,13.4,,1," ",1,,,"","**********",,,""
"scs",30,8,2003,"GP030",2526,"12",12,39,2,18.53,6.31,,1," ",1,,,"","**********",,,""
"scs",30,8,2003,"GP030",2526,"12",12,40,2,20.67,7.34,,1," ",1,,,"","**********",,,""
"scs",30,8,2003,"GP030",2526,"12",12,41,2,23.98,8.2,,1," ",1,,,"","**********",,,""
"scs",30,8,2003,"GP030",2526,"12",12,42,2,20.21,6.35,,1," ",1,,,"","**********",,,""
"scs",30,8,2003,"GP030",2526,"12",12,43,2,19.69,6.84,,1," ",1,,,"","**********",,,""
"scs",30,8,2003,"GP030",2526,"12",12,44,2,26.99,10.46,,1," ",1,,,"","**********",,,""
"scs",30,8,2003,"GP030",2526,"12",12,45,2,28.77,11.35,,1," ",1,,,"","**********",,,""
"scs",30,8,2003,"GP030",2526,"12",12,46,2,27.36,10.74,,1," ",1,,,"","**********",,,""
"scs",30,8,2003,"GP030",2526,"12",12,47,2,16.23,5.37,,1," ",1,,,"","**********",,,""
"scs",30,8,2003,"GP030",2526,"12",12,48,2,20.04,6.58,,1," ",1,,,"","**********",,,""
"scs",30,8,2003,"GP030",2526,"12",12,49,2,20.27,6.96,,1," ",1,,,"","**********",,,""
"scs",30,8,2003,"GP030",2526,"12",12,50,2,29.23,10.17,,1," ",1,,,"","**********",,,""
"scs",30,8,2003,"GP030",2526,"12",12,51,2,17.11,6.13,,1," ",1,,,"","**********",,,""
"scs",30,8,2003,"GP030",2526,"12",12,52,1,13.97,,2.01,1," ",,,,"","**********",,,""
"scs",30,8,2003,"GP030",2526,"12",12,53,1,21.26,,3.43,1," ",,,,"","**********",,,""
"scs",31,8,2003,"GP036",2526,"12",1,1,1,100.31,,24.59,3,"M",,,,"","**********",83,,""
"scs",31,8,2003,"GP036",2526,"12",1,2,1,104.08,,26.61,2," ",,,,"","**********",80,,""
"scs",31,8,2003,"GP036",2526,"12",1,3,1,70.57,,14.92,3,"M",,,,"","**********",64,,""
"scs",31,8,2003,"GP036",2526,"12",1,4,1,59.08,,8.88,1," ",,,,"","**********",,,""
"scs",31,8,2003,"GP036",2526,"12",1,5,1,62.49,,10.41,1," ",,,,"","*****1****",61,,""
"scs",31,8,2003,"GP036",2526,"12",1,6,1,53.97,,6.29,1," ",,,,"","**********",,,""
"scs",31,8,2003,"GP036",2526,"12",1,7,1,75.81,,13.1,2," ",,,,"","***11*****",68,,""
"scs",31,8,2003,"GP036",2526,"12",1,8,1,59.2,,9.16,1," ",,,,"","**********",,,""
"scs",31,8,2003,"GP036",2526,"12",1,9,1,41.47,,6.08,1," ",,,,"","**********",,,""
"scs",31,8,2003,"GP036",2526,"12",1,10,1,40.14,,6.35,1," ",,,,"","**********",,,""
"scs",31,8,2003,"GP036",2526,"12",1,11,1,52.82,,9.33,1," ",,,,"","**********",,,""
"scs",31,8,2003,"GP036",2526,"12",1,12,1,41.53,,6.77,1," ",,,,"","**********",,,""
"scs",31,8,2003,"GP036",2526,"12",1,13,1,63.09,,13.33,2," ",,,,"","*****1**11",68,,""
"scs",31,8,2003,"GP036",2526,"12",1,14,1,62.94,,10.06,1," ",,,,"","**********",64,,""
"scs",31,8,2003,"GP036",2526,"12",1,15,1,54.75,,8.75,1," ",,,,"","**********",,,""
"scs",31,8,2003,"GP036",2526,"12",1,16,1,70.25,,11.88,1," ",,,,"","**********",40,,""
"scs",31,8,2003,"GP036",2526,"12",1,17,1,57.21,,9.54,1," ",,,,"","**********",,,""
"scs",31,8,2003,"GP036",2526,"12",1,18,1,72.74,,15.86,3,"M",,,,"","**********",57,,""
"scs",31,8,2003,"GP036",2526,"12",1,19,1,75.21,,17.04,2," ",,,,"","**********",75,,""
"scs",31,8,2003,"GP036",2526,"12",1,20,1,64.41,,10.69,1," ",,,,"","**********",57,,""
"scs",31,8,2003,"GP036",2526,"12",1,21,1,55.26,,9.62,1," ",,,,"","**********",,,""
"scs",31,8,2003,"GP036",2526,"12",1,22,1,60.26,,9.82,1," ",,,,"","**********",60,,""
"scs",31,8,2003,"GP036",2526,"12",1,23,1,32.04,,4.82,1," ",,,,"","**********",,,""
"scs",31,8,2003,"GP036",2526,"12",1,24,1,56.03,,9.36,1," ",,,,"","**********",,,""
"scs",31,8,2003,"GP036",2526,"12",1,25,1,68.97,,12.09,1," ",,,,"","*****2****",65,,""
"scs",31,8,2003,"GP036",2526,"12",1,26,1,65.29,,11.3,1," ",,,,"","**********",62,,""
"scs",31,8,2003,"GP036",2526,"12",1,27,1,125.6,,33.24,1," ",,,,"","**********",64,,""
"scs",31,8,2003,"GP036",2526,"12",1,28,1,85.89,,19.39,3,"M",,,,"","**********",74,,""
"scs",31,8,2003,"GP036",2526,"12",1,29,1,115.09,,30.41,2," ",,,,"","****1*111*",72,,""
"scs",31,8,2003,"GP036",2526,"12",1,30,1,90.9,,16.41,1," ",,,,"","****1*****",59,,""
"scs",31,8,2003,"GP036",2526,"12",1,31,1,86.26,,19.29,4," ",,,,"","******1*1*",75,,""
"scs",31,8,2003,"GP036",2526,"12",1,32,1,87.63,,16.29,1," ",,,,"","**********",63,,""
"scs",31,8,2003,"GP036",2526,"12",1,33,1,64.41,,10.74,3,"M",,,,"","*1*1***1*2",58,,""
"scs",31,8,2003,"GP036",2526,"12",1,34,1,92.03,,20.69,3,"M",,,,"","**********",82,,""
"scs",31,8,2003,"GP036",2526,"12",1,35,1,65.93,,13.65,4," ",,,,"","*********1",66,,""
"scs",31,8,2003,"GP036",2526,"12",1,36,1,61.81,,10.4,1," ",,,,"","**********",62,,""
"scs",31,8,2003,"GP036",2526,"12",1,37,1,75.37,,16.43,3,"M",,,,"","**1*******",77,,""
"scs",31,8,2003,"GP036",2526,"12",1,38,1,70.85,,12.89,1," ",,,,"","**********",61,,""
"scs",31,8,2003,"GP036",2526,"12",1,39,1,102.81,,22.32,2," ",,,,"","**********",73,,""
"scs",31,8,2003,"GP036",2526,"12",1,40,1,101.67,,25.32,2," ",,,,"","**********",72,,""
"scs",31,8,2003,"GP036",2526,"12",1,41,1,89.59,,16.03,1," ",,,,"","**********",67,,""
"scs",31,8,2003,"GP036",2526,"12",1,42,1,91.69,,16.94,1," ",,,,"","**********",63,,""
"scs",31,8,2003,"GP036",2526,"12",1,43,1,83.61,,15.96,1," ",,,,"","**********",57,,""
"scs",31,8,2003,"GP036",2526,"12",1,44,1,80.43,,14.21,1," ",,,,"","**********",67,,""
"scs",31,8,2003,"GP036",2526,"12",1,45,1,50.53,,8.11,1," ",,,,"","**********",,,""
"scs",31,8,2003,"GP036",2526,"12",1,46,1,56.22,,9.35,1," ",,,,"","**********",,,""
"scs",31,8,2003,"GP036",2526,"12",1,47,1,55.72,,8.65,1," ",,,,"","**********",,,""
"scs",31,8,2003,"GP036",2526,"12",1,48,1,61.78,,10.63,1," ",,,,"","**********",50,,""
"scs",31,8,2003,"GP036",2526,"12",1,49,1,52,,7.67,1," ",,,,"","**********",,,""
"scs",31,8,2003,"GP036",2526,"12",1,50,1,59.4,,9.13,3,"M",,,,"","**********",,,""
"scs",31,8,2003,"GP036",2526,"12",1,51,1,51.37,,8.66,1," ",,,,"","*****1****",,,""
"scs",31,8,2003,"GP036",2526,"12",1,52,1,44.73,,5.67,1," ",,,,"","**********",,,""
"scs",31,8,2003,"GP036",2526,"12",1,53,1,36.25,,4.83,1," ",,,,"","**********",,,""
"scs",31,8,2003,"GP036",2526,"12",1,54,1,36.46,,4.96,1," ",,,,"","**********",,,""
"scs",31,8,2003,"GP036",2526,"12",1,55,1,51.72,,8.49,3,"M",,,,"","**********",,,""
"scs",31,8,2003,"GP036",2526,"12",1,56,1,59.65,,10.12,1," ",,,,"","**********",,,""
"scs",31,8,2003,"GP036",2526,"12",1,57,1,59.91,,10.73,1," ",,,,"","**********",,,""
"scs",31,8,2003,"GP036",2526,"12",1,58,1,53.33,,7.69,3,"M",,,,"","**********",,,""
"scs",31,8,2003,"GP036",2526,"12",1,59,1,44.9,,6.61,1," ",,,,"","**********",,,""
"scs",31,8,2003,"GP036",2526,"12",1,60,1,78.11,,13.68,3,"M",,,,"","**********",63,,""
"scs",31,8,2003,"GP036",2526,"12",1,61,1,73.98,,12.39,1," ",,,,"","*********1",60,,""
"scs",31,8,2003,"GP036",2526,"12",1,62,1,71.59,,12.09,1," ",,,,"","********11",37,,""
"scs",31,8,2003,"GP036",2526,"12",1,63,1,57.07,,9.43,1," ",,,,"","**********",,,""
"scs",31,8,2003,"GP036",2526,"12",1,64,1,52.53,,8.99,1," ",,,,"","**********",,,""
"scs",31,8,2003,"GP036",2526,"12",1,65,1,98.42,,19.23,1," ",,,,"","**********",61,,""
"scs",31,8,2003,"GP036",2526,"12",1,66,1,62.36,,10.38,1," ",,,,"","**********",61,,""
"scs",31,8,2003,"GP036",2526,"12",1,67,1,79.38,,18.29,2," ",,,,"","*****1****",69,,""
"scs",31,8,2003,"GP036",2526,"12",1,68,1,54.1,,8.87,1," ",,,,"","**********",,,""
"scs",31,8,2003,"GP036",2526,"12",1,69,1,46.08,,7.6,1," ",,,,"","**********",,,""
"scs",31,8,2003,"GP036",2526,"12",1,70,1,45.18,,7.08,1," ",,,,"","**********",,,""
"scs",31,8,2003,"GP036",2526,"12",1,71,1,52.58,,8.37,1," ",,,,"","**********",,,""
"scs",31,8,2003,"GP036",2526,"12",1,72,1,50.37,,8.12,1," ",,,,"","*****2****",,,""
"scs",31,8,2003,"GP036",2526,"12",1,73,1,53.99,,8.18,1," ",,,,"","**********",,,""
"scs",31,8,2003,"GP036",2526,"12",1,74,1,41.19,,6.3,1," ",,,,"","**********",,,""
"scs",31,8,2003,"GP036",2526,"12",1,75,1,58.62,,10.27,1," ",,,,"","**********",,,""
"scs",31,8,2003,"GP036",2526,"12",1,76,1,49.49,,8.04,1," ",,,,"","**********",,,""
"scs",31,8,2003,"GP036",2526,"12",1,77,1,53.21,,8.09,1," ",,,,"","**********",,,""
"scs",31,8,2003,"GP036",2526,"12",1,78,1,44.39,,6.49,1," ",,,,"","2*********",,,""
"scs",31,8,2003,"GP036",2526,"12",1,79,1,52.11,,8.75,1," ",,,,"","**********",,,""
"scs",31,8,2003,"GP036",2526,"12",1,80,1,34.57,,4.87,1," ",,,,"","**********",,,""
"scs",31,8,2003,"GP036",2526,"12",1,81,1,44.54,,7.03,1," ",,,,"","**********",,,""
"scs",31,8,2003,"GP036",2526,"12",1,82,1,43.12,,6.58,1," ",,,,"","**********",,,""
"scs",31,8,2003,"GP036",2526,"12",1,83,1,62.69,,10.84,3,"M",,,,"","*******11*",53,,""
"scs",31,8,2003,"GP036",2526,"12",1,84,1,44.38,,6.33,1," ",,,,"","**********",,,""
"scs",31,8,2003,"GP036",2526,"12",1,85,1,32.17,,4.33,1," ",,,,"","**********",,,""
"scs",31,8,2003,"GP036",2526,"12",1,86,1,39.1,,6.03,1," ",,,,"","**********",,,""
"scs",31,8,2003,"GP036",2526,"12",1,87,1,43.61,,5.21,1," ",,,,"","**********",,,""
"scs",31,8,2003,"GP036",2526,"12",1,88,1,21.32,,1.9,1," ",,,,"","**********",,,""
"scs",31,8,2003,"GP036",2526,"12",1,89,1,33.51,,4.79,1," ",,,,"","**********",,,""
"scs",31,8,2003,"GP036",2526,"12",1,90,1,32.41,,4.67,1," ",,,,"","**********",,,""
"scs",31,8,2003,"GP036",2526,"12",1,91,1,36.78,,5.4,1," ",,,,"","**********",,,""
"scs",31,8,2003,"GP036",2526,"12",1,92,1,28.84,,4.12,1," ",,,,"","**********",,,""
"scs",31,8,2003,"GP036",2526,"12",1,93,1,39.13,,5.09,1," ",,,,"","**********",,,""
"scs",31,8,2003,"GP036",2526,"12",1,94,1,28.1,,4.4,1," ",,,,"","**********",,,""
"scs",31,8,2003,"GP036",2526,"12",1,95,1,29.01,,3.42,1," ",,,,"","**********",,,""
"scs",31,8,2003,"GP036",2526,"12",1,96,1,26.21,,3.92,1," ",,,,"","**********",,,""
"scs",31,8,2003,"GP036",2526,"12",1,97,1,41.81,,6.47,1," ",,,,"","**********",,,""
"scs",31,8,2003,"GP036",2526,"12",1,98,1,26.84,,3.94,1," ",,,,"","**********",,,""
"scs",31,8,2003,"GP036",2526,"12",1,99,1,18.56,,2.9,1," ",,,,"","**********",,,""
"scs",31,8,2003,"GP036",2526,"12",1,100,1,100.93,,18.92,3,"M",,,,"","**********",66,,""
"scs",31,8,2003,"GP036",2526,"12",1,101,1,97.17,,24.7,3,"M",,,,"","**********",68,,""
"scs",31,8,2003,"GP036",2526,"12",1,102,1,90.55,,20.77,3,"M",,,,"","**********",72,,""
"scs",31,8,2003,"GP036",2526,"12",1,103,1,86.84,,20.05,3,"M",,,,"","******11*1",69,,""
"scs",31,8,2003,"GP036",2526,"12",1,104,1,79.51,,18.32,3,"M",,,,"","*1********",63,,""
"scs",31,8,2003,"GP036",2526,"12",1,105,1,92.87,,18.51,1," ",,,,"","**********",60,,""
"scs",31,8,2003,"GP036",2526,"12",1,106,1,79.56,,13.38,1," ",,,,"","**********",60,,""
"scs",31,8,2003,"GP036",2526,"12",1,107,1,61.96,,10.69,1," ",,,,"","**********",66,,""
"scs",31,8,2003,"GP036",2526,"12",1,108,1,82.36,,15.91,2," ",,,,"","**********",68,,""
"scs",31,8,2003,"GP036",2526,"12",1,109,1,85.56,,7.17,3,"M",,,,"","**********",88,,""
"scs",31,8,2003,"GP036",2526,"12",1,110,1,72.09,,11.36,1," ",,,,"","**********",53,,""
"scs",31,8,2003,"GP036",2526,"12",1,111,1,54.57,,9.02,1," ",,,,"","**********",,,""
"scs",31,8,2003,"GP036",2526,"12",1,112,1,40.86,,5.95,1," ",,,,"","**********",,,""
"scs",31,8,2003,"GP036",2526,"12",1,113,1,59.97,,9.35,1," ",,,,"","**********",,,""
"scs",31,8,2003,"GP036",2526,"12",1,114,1,75.06,,13.5,1," ",,,,"","**********",64,,""
"scs",31,8,2003,"GP036",2526,"12",1,115,1,70.28,,10.94,1," ",,,,"","**********",63,,""
"scs",31,8,2003,"GP036",2526,"12",1,116,1,58.54,,9.94,3,"M",,,,"","*****2****",,,""
"scs",31,8,2003,"GP036",2526,"12",1,117,1,61.04,,10.07,1," ",,,,"","**********",55,,""
"scs",31,8,2003,"GP036",2526,"12",1,118,1,53.41,,7.53,1," ",,,,"","**********",,,""
"scs",31,8,2003,"GP036",2526,"12",1,119,1,45.07,,6.43,1," ",,,,"","**********",,,""
"scs",31,8,2003,"GP036",2526,"12",1,120,1,51.27,,8.24,3,"M",,,,"","**********",,,""
"scs",31,8,2003,"GP036",2526,"12",1,121,1,65.78,,10.65,3,"M",,,,"","*****1****",48,,""
"scs",31,8,2003,"GP036",2526,"12",1,122,1,75.55,,15.45,5," ",,,,"","11********",63,,""
"scs",31,8,2003,"GP036",2526,"12",1,123,1,59.46,,9,3,"M",,,,"","**********",,,""
"scs",31,8,2003,"GP036",2526,"12",1,124,1,77.41,,15.05,3,"M",,,,"","**********",80,,""
"scs",31,8,2003,"GP036",2526,"12",1,125,1,61.75,,12.53,3,"M",,,,"","**********",77,,""
"scs",31,8,2003,"GP036",2526,"12",1,126,1,112.86,,30.25,1," ",,,,"","**********",66,,""
"scs",31,8,2003,"GP036",2526,"12",1,127,1,98.39,,18.29,3,"M",,,,"","********1*",58,,""
"scs",31,8,2003,"GP036",2526,"12",1,128,1,100.52,,18.53,1," ",,,,"","**********",48,,""
"scs",31,8,2003,"GP036",2526,"12",1,129,1,89.19,,16,1," ",,,,"","**********",63,,""
"scs",31,8,2003,"GP036",2526,"12",1,130,1,69.5,,12.4,1," ",,,,"","**********",58,,""
"scs",31,8,2003,"GP036",2526,"12",1,131,1,67,,11.62,3,"M",,,,"","*****1****",54,,""
"scs",31,8,2003,"GP036",2526,"12",1,132,1,79.62,,17.53,3,"M",,,,"","**********",70,,""
"scs",31,8,2003,"GP036",2526,"12",1,133,1,79.1,,16.68,4," ",,,,"","*********1",70,,""
"scs",31,8,2003,"GP036",2526,"12",1,134,1,91.58,,20.59,3,"M",,,,"","**********",80,,""
"scs",31,8,2003,"GP036",2526,"12",1,135,1,81.84,,18.82,3,"M",,,,"","**11******",68,,""
"scs",31,8,2003,"GP036",2526,"12",1,136,1,87.01,,19.43,4," ",,,,"","*****2****",81,,""
"scs",31,8,2003,"GP036",2526,"12",1,137,1,73.29,,12.08,1," ",,,,"","**********",50,,""
"scs",31,8,2003,"GP036",2526,"12",1,138,1,84.46,,14.14,1," ",,,,"","**********",59,,""
"scs",31,8,2003,"GP036",2526,"12",1,139,1,82.4,,13.11,1," ",,,,"","**********",57,,""
"scs",31,8,2003,"GP036",2526,"12",1,140,1,65.7,,10.82,3,"M",,,,"","**********",69,,""
"scs",31,8,2003,"GP036",2526,"12",1,141,1,72.41,,15.82,3,"M",,,,"","********1*",63,,""
"scs",31,8,2003,"GP036",2526,"12",1,142,1,85.79,,18.79,4," ",,,,"","**********",66,,""
"scs",31,8,2003,"GP036",2526,"12",1,143,1,61.77,,10.65,1," ",,,,"","**********",60,,""
"scs",31,8,2003,"GP036",2526,"12",1,144,1,67.47,,11.97,1," ",,,,"","**********",63,,""
"scs",31,8,2003,"GP036",2526,"12",1,145,1,93.26,,18.68,2," ",,,,"","**********",70,,""
"scs",31,8,2003,"GP036",2526,"12",1,146,1,68.66,,12.65,3,"M",,,,"","**********",64,,""
"scs",31,8,2003,"GP036",2526,"12",1,147,1,65.06,,10.69,1," ",,,,"","***11***1*",63,,""
"scs",31,8,2003,"GP036",2526,"12",1,148,1,67.38,,11.78,1," ",,,,"","**********",61,,""
"scs",31,8,2003,"GP036",2526,"12",1,149,1,84.86,,15.62,1," ",,,,"","*1********",54,,""
"scs",31,8,2003,"GP036",2526,"12",1,150,1,65.07,,13.09,2," ",,,,"","******11**",75,,""
"scs",31,8,2003,"GP036",2526,"12",1,151,1,60.54,,10.54,1," ",,,,"","*1********",52,,""
"scs",31,8,2003,"GP036",2526,"12",1,152,1,55.37,,8.94,3,"M",,,,"","**********",,,""
"scs",31,8,2003,"GP036",2526,"12",1,153,1,54.05,,9.24,5," ",,,,"","**********",,,""
"scs",31,8,2003,"GP036",2526,"12",1,154,1,57.05,,8.44,3,"M",,,,"","**********",,,""
"scs",31,8,2003,"GP036",2526,"12",1,155,1,39.49,,6.48,1," ",,,,"","**********",,,""
"scs",31,8,2003,"GP036",2526,"12",1,156,1,38.27,,5.29,1," ",,,,"","**********",,,""
"scs",31,8,2003,"GP036",2526,"12",1,157,1,58.31,,9.95,1," ",,,,"","**********",,,""
"scs",31,8,2003,"GP036",2526,"12",1,158,1,49.79,,8.49,1," ",,,,"","**********",,,""
"scs",31,8,2003,"GP036",2526,"12",1,159,1,48.8,,7.51,1," ",,,,"","**********",,,""
"scs",31,8,2003,"GP036",2526,"12",1,160,1,47.84,,7.38,1," ",,,,"","**********",,,""
"scs",31,8,2003,"GP036",2526,"12",1,161,1,49.85,,8.1,1," ",,,,"","**********",,,""
"scs",31,8,2003,"GP036",2526,"12",1,162,1,79.2,,17.1,3,"M",,,,"","**********",72,,""
"scs",31,8,2003,"GP036",2526,"12",1,163,1,72.71,,13.13,2," ",,,,"","**********",69,,""
"scs",31,8,2003,"GP036",2526,"12",1,164,1,94.01,,22.54,2," ",,,,"","*11**1****",70,,""
"scs",31,8,2003,"GP036",2526,"12",1,165,1,64.54,,10.83,1," ",,,,"","**********",51,,""
"scs",31,8,2003,"GP036",2526,"12",1,166,1,60.3,,13.19,1," ",,,,"","*****11***",61,,""
"scs",31,8,2003,"GP036",2526,"12",1,167,1,51.16,,8.6,1," ",,,,"","**********",,,""
"scs",31,8,2003,"GP036",2526,"12",1,168,1,56.73,,9.25,1," ",,,,"","**********",,,""
"scs",31,8,2003,"GP036",2526,"12",1,169,1,39.51,,5.65,1," ",,,,"","**********",,,""
"scs",31,8,2003,"GP036",2526,"12",1,170,1,45.86,,7.33,1," ",,,,"","**********",,,""
"scs",31,8,2003,"GP036",2526,"12",1,171,1,43.01,,6.5,1," ",,,,"","**********",,,""
"scs",31,8,2003,"GP036",2526,"12",1,172,1,41.4,,6.13,1," ",,,,"","**********",,,""
"scs",31,8,2003,"GP036",2526,"12",1,173,1,40.69,,5.82,1," ",,,,"","**********",,,""
"scs",31,8,2003,"GP036",2526,"12",1,174,1,49.39,,7.99,1," ",,,,"","**********",,,""
"scs",31,8,2003,"GP036",2526,"12",1,175,1,50.08,,8.22,1," ",,,,"","**********",,,""
"scs",31,8,2003,"GP036",2526,"12",1,176,1,42.03,,6.34,1," ",,,,"","**********",,,""
"scs",31,8,2003,"GP036",2526,"12",1,177,1,43.34,,7.07,1," ",,,,"","**********",,,""
"scs",31,8,2003,"GP036",2526,"12",1,178,1,37.5,,5.57,1," ",,,,"","**********",,,""
"scs",31,8,2003,"GP036",2526,"12",1,179,1,45.42,,7.23,1," ",,,,"","**********",,,""
"scs",31,8,2003,"GP036",2526,"12",1,180,1,54.09,,8.52,1," ",,,,"","**********",,,""
"scs",31,8,2003,"GP036",2526,"12",1,181,1,43.95,,7,1," ",,,,"","**********",,,""
"scs",31,8,2003,"GP036",2526,"12",1,182,1,48.56,,7.85,3,"M",,,,"","**********",,,""
"scs",31,8,2003,"GP036",2526,"12",1,183,1,44.04,,6.61,1," ",,,,"","**********",,,""
"scs",31,8,2003,"GP036",2526,"12",1,184,1,36.13,,5.22,1," ",,,,"","**********",,,""
"scs",31,8,2003,"GP036",2526,"12",1,185,1,47.74,,7.75,1," ",,,,"","**********",,,""
"scs",31,8,2003,"GP036",2526,"12",1,186,1,42.67,,6.16,1," ",,,,"","**********",,,""
"scs",31,8,2003,"GP036",2526,"12",1,187,1,51.87,,8.54,1," ",,,,"","*****2****",,,""
"scs",31,8,2003,"GP036",2526,"12",1,188,1,50.73,,6.93,1," ",,,,"","**********",,,""
"scs",31,8,2003,"GP036",2526,"12",1,189,1,48.92,,7.56,1," ",,,,"","**********",,,""
"scs",31,8,2003,"GP036",2526,"12",1,190,1,42.21,,6.58,1," ",,,,"","**********",,,""
"scs",31,8,2003,"GP036",2526,"12",1,191,1,37.93,,5.8,1," ",,,,"","**********",,,""
"scs",31,8,2003,"GP036",2526,"12",1,192,1,48.39,,7.73,3,"M",,,,"","**********",,,""
"scs",31,8,2003,"GP036",2526,"12",1,193,1,43.39,,,3,"M",,,,"","2****1****",,,""
"scs",31,8,2003,"GP036",2526,"12",1,194,1,60.56,,9.8,1," ",,,,"","**********",53,,""
"scs",31,8,2003,"GP036",2526,"12",1,195,1,43.59,,6.62,1," ",,,,"","**********",,,""
"scs",31,8,2003,"GP036",2526,"12",1,196,1,61.71,,10.06,1," ",,,,"","*********2",60,,""
"scs",31,8,2003,"GP036",2526,"12",1,197,1,65.5,,11.43,3,"M",,,,"","******1***",60,,""
"scs",31,8,2003,"GP036",2526,"12",1,198,1,49.77,,7.64,3,"M",,,,"","**********",,,""
"scs",31,8,2003,"GP036",2526,"12",1,199,1,44.49,,6.72,1," ",,,,"","**********",,,""
"scs",31,8,2003,"GP036",2526,"12",1,200,1,49.05,,7.63,1," ",,,,"","**********",,,""
"scs",31,8,2003,"GP036",2526,"12",1,201,1,42.87,,6.17,1," ",,,,"","**********",,,""
"scs",31,8,2003,"GP036",2526,"12",1,202,1,38,,5.61,1," ",,,,"","**********",,,""
"scs",31,8,2003,"GP036",2526,"12",1,203,1,46.04,,7.07,1," ",,,,"","**********",,,""
"scs",31,8,2003,"GP036",2526,"12",1,204,1,42.55,,6.22,1," ",,,,"","**********",,,""
"scs",31,8,2003,"GP036",2526,"12",1,205,1,43.31,,6.77,1," ",,,,"","**********",,,""
"scs",31,8,2003,"GP036",2526,"12",1,206,1,43.4,,6.57,1," ",,,,"","**********",,,""
"scs",31,8,2003,"GP036",2526,"12",1,207,1,34.49,,5.01,1," ",,,,"","**********",,,""
"scs",31,8,2003,"GP036",2526,"12",1,208,1,26.65,,3.46,1," ",,,,"","**********",,,""
"scs",31,8,2003,"GP036",2526,"12",1,209,1,27.81,,3.4,1," ",,,,"","**********",,,""
"scs",31,8,2003,"GP036",2526,"12",1,210,1,101.81,,22.71,2," ",,,,"","**********",69,,""
"scs",31,8,2003,"GP036",2526,"12",1,211,1,77.21,,14.17,1," ",,,,"","*111******",64,,""
"scs",31,8,2003,"GP036",2526,"12",1,212,1,101.08,,26.56,1," ",,,,"","**********",63,,""
"scs",31,8,2003,"GP036",2526,"12",1,213,1,87.83,,16.64,1," ",,,,"","**********",61,,""
"scs",31,8,2003,"GP036",2526,"12",1,214,1,78.45,,13.56,1," ",,,,"","***1******",64,,""
"scs",31,8,2003,"GP036",2526,"12",1,215,1,73.74,,15.09,3,"M",,,,"","**********",72,,""
"scs",31,8,2003,"GP036",2526,"12",1,216,1,59.87,,10.48,1," ",,,,"","**********",,,""
"scs",31,8,2003,"GP036",2526,"12",1,217,1,59.97,,9.33,3,"M",,,,"","**********",,,""
"scs",31,8,2003,"GP036",2526,"12",1,218,1,59.44,,9.53,1," ",,,,"","**********",,,""
"scs",31,8,2003,"GP036",2526,"12",1,219,1,48.91,,7.64,1," ",,,,"","**********",,,""
"scs",31,8,2003,"GP036",2526,"12",1,220,1,49.85,,8.07,1," ",,,,"","**********",,,""
"scs",31,8,2003,"GP036",2526,"12",1,221,1,63.01,,10.38,1," ",,,,"","**********",57,,""
"scs",31,8,2003,"GP036",2526,"12",1,222,1,74.53,,12,1," ",,,,"","**********",53,,""
"scs",31,8,2003,"GP036",2526,"12",1,223,1,66.81,,11.57,1," ",,,,"","*********1",60,,""
"scs",31,8,2003,"GP036",2526,"12",1,224,1,62.13,,10.7,3,"M",,,,"","*11**111**",56,,""
"scs",31,8,2003,"GP036",2526,"12",1,225,1,77.64,,17.58,1," ",,,,"","*11*******",66,,""
"scs",31,8,2003,"GP036",2526,"12",1,226,1,85.57,,15.4,1," ",,,,"","**********",55,,""
"scs",31,8,2003,"GP036",2526,"12",1,227,1,52.42,,9.9,4," ",,,,"","**********",,,""
"scs",31,8,2003,"GP036",2526,"12",1,228,1,47.43,,7.8,1," ",,,,"","**********",,,""
"scs",31,8,2003,"GP036",2526,"12",1,229,1,50.26,,8.1,1," ",,,,"","**********",,,""
